DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Finland,2021,16.9,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Finland,2022,17.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Finland,2023,17.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,1995,15.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,1996,15.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,1997,16.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,1998,17.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,1999,17.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2000,16.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2001,16.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2002,16.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2003,16.8,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2004,16.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2005,17.1,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2006,17.1,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2007,17.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2008,16.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2009,17.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2010,17.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2011,17.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2012,17.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2013,18.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2014,18.6,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2015,18.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2016,18.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2017,18.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2018,18.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2019,17.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2020,17.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2021,17.3,bd
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2022,16.5,d
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,France,2023,16.6,d
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2002,6.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2003,6.6,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2004,6.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2005,7.8,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2006,7.0,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2007,6.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2008,6.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2009,6.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2010,7.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2011,7.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2012,5.6,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2013,5.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2014,5.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2015,5.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2016,5.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2017,4.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2018,5.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2019,4.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2020,4.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2021,4.7,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2022,4.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Croatia,2023,3.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,1996,2.9,u
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,1997,3.4,u
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,1998,3.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,1999,3.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2000,3.4,u
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2001,3.3,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2002,3.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2003,4.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2004,4.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2005,3.9,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2006,3.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2007,3.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2008,4.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2009,5.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2010,5.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2011,6.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2012,6.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2013,6.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2014,6.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2015,5.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2016,4.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2017,4.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2018,4.2,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2019,4.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2020,4.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2021,4.6,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2022,4.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Hungary,2023,4.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,1995,12.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,1996,11.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,1997,12.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,1998,16.5,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,1999,16.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2000,16.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2001,16.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2002,16.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2003,16.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2004,16.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2005,,bu
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2006,16.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2007,17.9,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2008,18.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2009,21.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2010,22.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2011,23.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2012,23.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2013,23.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2014,23.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2015,22.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2016,21.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2017,20.1,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2018,19.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2019,19.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2020,18.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2021,19.7,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2022,20.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Ireland,2023,20.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,1995,30.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,1996,27.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,1997,28.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,1998,29.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,1999,28.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2000,27.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2001,26.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2002,27.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2003,19.1,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2004,19.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2005,21.8,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2006,16.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2007,21.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2008,20.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2009,23.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2010,22.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2011,20.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2012,20.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2013,20.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2014,22.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2015,23.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2016,24.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2017,23.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2018,21.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2019,21.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2020,22.8,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2021,21.9,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2022,22.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Iceland,2023,20.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,1995,6.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,1996,6.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,1997,6.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,1998,7.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,1999,7.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2000,8.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2001,8.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2002,8.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2003,8.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2004,12.4,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2005,12.7,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2006,13.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2007,13.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2008,14.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2009,14.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2010,14.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2011,15.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2012,16.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2013,17.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2014,18.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2015,18.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2016,18.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2017,18.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2018,18.3,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2019,18.7,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2020,18.2,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2021,18.2,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2022,17.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Italy,2023,17.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,1998,8.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,1999,,u
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2000,8.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2001,8.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2002,9.5,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2003,8.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2004,8.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2005,6.9,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2006,10.0,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2007,8.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2008,6.5,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2009,7.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2010,7.8,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2011,8.3,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2012,8.9,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2013,8.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2014,8.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2015,7.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2016,7.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2017,7.6,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2018,7.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2019,6.4,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2020,6.1,
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2021,6.0,b
ESTAT:LFSA_EPPGAN(1.0),12/12/24 23:00:00,Annual,Percentage,Total,From 15 to 64 years,Total,Lithuania,2022,5.7,
